n1,n2,n3,n4,n5,n6,v,pattr,alpha,nt,mu,ns,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,pls1,pls2,pls3,pls4,pls5,pls6,weighting,Score
7.242781617,6.041837446,6.171548423,6.170844396,7.614935244,6.688630644,1.542958337,0.496674456,0.540881925,1.112387941,-3.77447825,5.654153656,-0.234411873,0.6596936,0.024593206,-0.171558312,-0.143597823,0.207216643,0.123332366,0.169385353,-0.016699469,0.083758736,-0.195018232,-1.20173162,0.001384412,0.317662075,0.124050194,-0.01519762,-0.243882128,0.318226651,-0.100050702,-0.01045622,1.095623836,-0.91484381,0.101659886,0.071408054,-0.139112122,0.195868603,-0.110868552,-0.014905856,0.080033291,0.008395318,-0.451789768,-0.137260492,-0.010275594,-0.064197427,-0.294944428,0.397458822,0.072001831,0.173071192,-0.166131693,0.001292776,-1.240951575,1.17333776,-0.084605557,0.013558262,0.310290418,-0.078859163,0.136283154,-0.065690874,-0.086700965,0.016792953,1.767261299,0.185847571,0.357481363,-0.073888136,0.112984354,0.195250523,0.074252882,-0.048484479,0.063042494,-0.10161885,0.740713687,-0.23495699,0.390237715,0.092984517,-0.030329408,0.901737808,0.002130947,1.25652063
6.969592142,7.57872789,7.80843865,7.174260285,6.608621897,6.505281048,-1.77851182,0.751261035,0.158842299,2.069489635,-4.578483701,5.274788427,0.222795775,0.208705212,0.380251378,-0.067847764,0.112124801,0.026499702,0.194925038,-0.157867939,0.072886328,-0.051743051,-0.474512808,0.802465098,-0.079586741,-0.175438662,-0.042979724,0.194261097,0.358479207,0.227924686,-0.212950348,0.055362491,0.578397199,-0.625613854,0.422305877,0.091868636,0.087804797,0.246177045,0.005488058,-0.442463588,0.083225622,-0.1336781,-2.137016546,-0.301334079,0.061506252,0.183335107,-0.020066996,0.169329933,-6.85E-04,-0.047719002,-0.208721856,-0.082364996,0.120915954,-0.08361048,0.147324392,0.120090911,-0.040540298,-0.0478785,-0.169257332,0.351038061,0.022643134,-0.035719131,1.394757926,-0.952378381,0.468901933,0.160488722,0.594611074,-0.091692696,0.15431121,-0.53119566,0.063965195,-0.149148152,-0.2946625,-0.951766484,1.400703092,0.312496951,0.690953655,0.49669658,8.24E-04,1.943304755
7.326851126,6.535948774,7.72981065,7.287993084,7.367138672,7.38939263,1.54605033,0.644722037,0.054891134,2.97919645,-3.550269972,6.059074786,-1.346899628,0.326680923,0.112487249,0.053334659,0.199862664,-0.168027048,0.244115725,-0.043250979,-0.132341392,-0.004390379,0.317644491,-1.196737975,0.065283185,-0.076664504,-0.004058266,-0.2388194,0.396764403,0.242819985,-0.002917784,0.156902998,0.917633947,-0.412277586,0.177259743,0.021334228,9.33E-04,0.176198897,-0.022369502,-0.21905,0.08254325,-0.030923091,-1.220378859,0.035872399,-0.002745953,0.013648052,-0.131270112,0.335626765,0.067010693,-0.029589158,-0.173917377,-0.036501619,-1.144207302,0.761784226,-0.117892573,0.028235346,0.224978569,-0.130326462,0.042593291,-0.143036118,-0.051850601,-0.005236369,1.275294005,0.370789037,0.243675268,-0.066975441,0.514133199,-0.129702724,0.257791318,-0.550754279,0.101310701,-0.067344428,-1.200913346,-0.113888976,0.478066919,-0.027087661,0.804578633,-0.155049972,9.69E-04,1.534872162
7.232681404,6.946995892,7.62495742,7.506460818,7.202260312,6.476029373,1.277799504,0.355935284,0.267973538,1.519615346,-3.833951216,5.948466966,0.489612046,-0.349042228,-0.035240687,0.005537316,-0.188688229,0.31833929,-0.016329986,0.186741473,-0.133193001,-0.030407267,0.210638586,0.343591377,0.037120054,-0.032973635,0.107049134,0.051347108,0.11951767,-0.040915294,-0.045021159,-0.014349753,1.539955619,-0.391004049,0.492434396,-0.010530231,-0.092697315,0.196539819,-0.093854009,-0.058425501,0.176135793,-0.108922678,-1.519139617,0.850402802,0.046940932,-0.104023914,-0.054740922,0.270894349,0.149327915,-0.038168594,-0.182999437,-0.066060319,-1.123428091,0.276936078,-0.032675235,0.174588676,0.339859949,-0.183417325,0.073252716,-0.144820515,-0.03087103,0.021654815,0.853363354,-1.272466391,0.609314224,0.176532127,0.60516538,-0.303680138,0.266653727,-0.344469272,0.070540096,-0.091301978,0.451001897,-0.541582411,1.117893685,0.209130338,0.715947997,0.350023104,5.21E-04,1.55731619
6.68581318,6.039448943,7.165411144,7.44620375,7.256860618,7.387971068,-2.27562812,0.194786959,0.473896667,1.151686283,-3.61702682,6.189951832,0.591760486,-0.408076744,0.122176202,0.04970106,0.110490142,0.069044589,0.055773639,-0.069475081,-0.056568154,-0.093730085,0.237051096,-0.630521122,-0.008332614,0.142299952,0.239099646,-0.236623796,0.136565249,0.197340596,-0.048540228,0.055445732,2.036756929,-0.907292351,0.280073533,0.032498372,0.132671861,-0.02454853,0.049147349,-0.184634133,0.148065055,-0.035475848,-2.398050443,-0.071495858,-0.082360997,0.085130514,-0.080432002,0.081508997,0.103995328,0.011669906,-0.238447272,-0.023543206,-0.96875915,0.85038808,0.010220023,0.049998067,0.461180418,-0.230567667,0.246050355,-0.261178844,-0.018100669,0.037826091,1.648842169,0.903348648,0.39902175,-0.090767098,0.499476412,0.054020028,0.115608199,-0.527599232,0.108892896,-0.177772267,1.147601087,-0.263649347,0.720797896,0.268860867,1.362486478,-0.28716638,0.001409348,1.979183907
7.939965851,6.170808408,7.628957556,6.506674405,6.399639207,7.325975614,0.36268028,0.885118719,0.338888444,1.414927533,-4.619340662,5.986110792,-0.941755804,0.576032221,0.240371698,-0.216513013,-0.406806319,0.333161477,0.10466911,0.300019863,-0.004841617,0.055739874,-0.725603409,-0.5812068,-0.236739481,0.136620873,-0.02366273,-0.040489116,0.130023202,0.390933857,-0.181890973,0.124739263,-0.395824759,0.037491649,0.099997094,-0.070669004,0.005803254,0.063181788,0.32388366,0.06585107,-0.131513946,0.006842279,-0.601720911,-0.482972254,0.149084293,0.016124574,0.012030804,0.046327809,0.095312868,-0.162054538,-0.015652168,-0.024851683,0.183842256,-0.719298033,0.10325834,0.214123797,0.358344448,-0.213938207,-0.072536275,-0.085104822,0.005293466,-0.066550423,1.296186668,0.83422812,0.46738159,-0.145600774,0.310269241,0.145332257,0.165449855,-0.358415957,0.09896874,-0.148898702,-1.184875959,-0.335725097,0.823353534,-0.065913547,0.255978698,0.333576008,0.00102921,1.541329318
6.617627585,7.80602382,7.969327859,7.37740338,7.656935933,7.649607119,0.616793738,0.683888461,0.139446232,2.263437339,-4.090568721,5.385804468,1.244284302,-0.843324948,0.1839885,-0.022357897,-0.063727451,0.141621931,0.109788363,0.132940183,-0.065121591,-0.081139973,0.285351772,0.312028228,0.205490836,-0.020786072,0.273897488,-0.281391788,0.225767588,0.015329981,0.067881195,0.014426993,0.266481275,-0.125719282,0.204663073,0.021212819,0.058010936,0.166304683,0.029359185,-0.273534117,0.033861226,-0.056178484,-2.07813459,0.073508098,0.064948936,0.114356924,0.177753912,0.024594499,0.164864172,-0.304356691,-0.16618732,-0.05730543,0.009429491,0.746161944,0.139150338,-0.040931164,0.108401472,-0.006862284,0.05850156,0.0471102,0.019478098,-0.015146613,0.933933183,0.188830732,0.335069739,0.107495115,0.437240432,0.093126253,0.025757914,-0.453276333,0.043495506,-0.165689639,0.661345433,0.351484772,1.133311423,0.158989724,0.991576788,0.137393293,0.001255412,1.694902146
7.667756396,6.087151013,6.420819312,6.804685893,7.731101427,6.794519187,-4.042364773,0.216610977,0.182397493,1.878104409,-3.304868573,6.090694879,-0.45818753,0.733570771,0.104021764,-0.147971407,0.134183652,0.071126546,0.286803617,-0.194492178,-0.031379024,0.033781109,-0.204638699,-0.472573778,0.034887784,0.050737699,0.113832472,-0.023786863,0.168841132,-0.039569255,-0.093725725,-0.008931195,0.815821122,-0.860967335,0.225707622,0.126384325,0.132531519,-0.025121972,0.088717362,-0.102156374,0.063807095,-0.007248479,-1.116040008,0.598640941,-0.116123245,-0.026942958,0.10160511,0.206246442,0.168787693,-0.179035859,-0.167065612,0.008744004,-1.870753171,0.71147047,-0.179200546,0.010168193,0.170069974,-0.156274374,0.250528935,0.062608333,-0.144410291,0.087151322,2.08756389,0.44541539,0.419317609,0.003735012,0.552920976,0.057729279,0.159721783,-0.475338282,0.101998041,-0.148163591,-0.746234396,1.155556457,0.488610987,0.016110864,1.205143703,0.129919057,0.00208404,1.897479134
7.630364415,6.765036304,7.839888021,6.841400609,6.39283476,6.592552774,0.832795737,0.845134115,0.314001418,1.489957379,-4.430629404,5.364518115,-0.068349122,1.377085675,-0.316675542,-0.325288908,-0.039102887,0.295727867,0.270554841,0.246155185,-0.161116737,0.174252952,-0.322788062,0.263589035,-0.05348227,0.097133585,0.176885577,-0.051922224,0.01653325,0.044907182,-0.089370259,-0.030945119,0.431258834,0.849832374,0.231225781,-0.137147123,0.29410134,-0.020044686,0.12759001,-0.318778891,0.064402092,-0.053961021,-0.418773129,-0.242586459,-0.118322149,-0.073226531,-0.275386928,0.313118534,0.079309384,0.126881444,-0.134021431,0.050928958,-0.470223287,-0.139715583,-0.088605217,0.094927456,-0.031150036,0.073919936,1.08E-04,0.196584524,-0.057501013,0.064272017,0.995158629,-0.586753409,0.323241531,0.145649668,0.557352526,-0.248652413,0.261386042,-0.306394916,0.050463321,-0.042832097,0.146283863,1.521451633,-0.022617866,-0.197951854,0.682699592,0.362147015,6.90E-04,1.724279483
7.960774928,7.550512282,7.790485769,7.277316975,7.267704448,7.854159338,-1.966551841,0.798292175,0.463577678,1.016288074,-5.259906845,5.69587144,-0.58473772,0.238058696,0.132199248,-0.074081247,-0.267304954,0.289149416,0.023957952,0.17944085,-0.015040102,0.038168226,0.108384004,0.47406528,0.057205443,0.018069219,0.127475319,0.041724742,0.092057598,0.129226889,-0.075425088,-0.026675451,0.736953001,-0.323815749,0.322046595,-0.046201166,-0.247085372,0.288890261,0.041505096,0.225313379,0.039986179,-0.033625447,-1.53106248,-0.704582636,0.029679269,0.179895792,-0.069757038,0.261221724,0.009978541,-0.061470503,-0.186812768,-0.03737489,-0.042526357,-0.328345843,0.198151712,0.163005031,0.013197787,0.062725678,-0.116674097,0.258446566,-0.034835036,-0.069089272,1.633637886,0.658064021,0.4835389,-0.177043252,0.228175478,0.198260368,0.19587002,-0.337462243,0.079972413,-0.16263896,0.320648335,0.013443768,1.222821167,0.063644377,-0.215298779,1.141972188,0.001442576,1.718369094
7.549971867,7.530206979,7.075629693,6.477017948,7.539254461,7.026258235,-0.640154667,0.287722299,0.232719932,1.687855968,-3.918725152,6.186038286,-0.345163628,0.744921097,-0.100315769,-0.129541664,0.099148631,0.08840577,0.203929261,-0.076720931,-0.08138059,0.057076501,-0.237931495,0.914019164,-0.13148868,-0.12160432,0.100444735,-0.07083962,0.179393207,0.185377797,-0.08704945,0.068717693,1.516697887,-0.75548687,0.185812702,0.074854667,-0.054759335,0.204109825,-0.105153055,-0.043382506,0.097175909,-0.0200361,-0.474273256,-0.225247294,0.020471345,0.028310916,0.087509242,0.057745116,0.1381526,-0.122911688,-0.070501301,4.56E-05,-1.456194518,0.752952009,0.009415795,0.101131238,0.491855985,-0.202008811,0.241158753,-0.393462471,-0.065436465,-0.00704751,2.489838582,-0.592563432,0.472924703,0.032376323,0.074344035,0.228318919,-0.085685226,-0.013243005,0.082788459,-0.139923609,1.492973573,0.838594673,0.456820096,-0.01447284,0.798543293,0.305731199,6.25E-04,1.96780287
7.173276811,7.128152094,6.697475558,6.905010201,7.339216592,6.822284181,-0.041946407,0.74555169,0.486381571,1.089990864,-4.522521747,5.484220392,0.316820789,0.366072995,-0.001339528,-0.199083364,-0.35694979,0.322566076,0.078968665,0.380642957,-0.014709449,0.118427314,-0.298682624,0.206158741,0.024214676,-0.041411478,-0.132459972,0.01026503,0.041373379,0.33417034,-0.077883412,-0.019946881,1.559942774,-0.682366584,0.196144559,0.048708345,-0.15591238,0.323608367,0.003391155,0.233784322,0.014367118,0.003475089,-1.084364855,0.174514977,0.117555241,-0.058609056,-0.393967862,0.436569895,0.085796542,0.442375511,-0.141880489,0.033091727,-0.996852563,0.942865064,-0.063819132,-0.034358869,0.11232057,0.003537217,0.150047888,0.144079368,-0.094045652,0.039083763,1.386267146,-0.620305496,0.280947037,0.068128073,0.079489099,0.286288278,0.025193347,-0.081501146,-0.013605469,-0.103931919,0.883130666,0.386939698,0.553702853,-0.216626349,-0.847480335,1.382834864,4.44E-04,1.97828489
6.60041212,7.552468169,6.869595398,7.544169501,7.33515415,6.385432315,-0.683079082,0.134543567,0.53746462,1.228719057,-2.787679057,5.788473318,-1.327637109,-0.193684857,0.139089358,0.049275397,0.055247765,-0.093533541,0.28408695,-0.021496814,-0.114163824,0.036851247,0.080916077,-0.039372164,-0.27687756,0.025503951,-0.077655528,-0.067933818,0.01404,0.451967814,-0.114910469,0.085337553,1.474794066,-0.686353762,0.080545645,0.039882268,-0.0362442,0.12743115,-0.005927014,0.037385354,0.064599975,0.031171678,-1.459517427,-0.087783479,-0.066296662,-0.007338322,-0.126487795,0.38185839,0.152132308,-0.219925779,-0.196357615,-0.013605695,-0.91785011,-0.071923912,-0.120786856,0.10805709,0.055687531,-0.006928963,0.235096713,0.334498522,-0.09099505,0.167956254,1.757097729,-0.270277014,0.471185296,0.106102497,0.557171897,-0.008729502,0.152543767,-0.476746844,0.095913317,-0.155953566,-0.392196774,-1.349395186,0.226859222,0.321482882,0.42771967,0.332163716,0.002216585,1.556527827
6.450980092,6.490162279,6.937975077,7.04761189,6.669419502,7.087225454,-0.471517669,0.365483276,0.304332309,1.369146557,-3.905043636,5.840533482,-0.121128217,-0.369610766,0.067714925,0.118280454,0.143919272,0.023149109,0.077229215,-0.056373157,-0.078178343,-0.033495158,-1.090653166,-0.382311746,-0.060741304,0.134732349,0.047465086,-0.072155136,0.106182063,0.150136641,-0.137796693,0.032989207,1.131036171,-0.810912721,0.355177586,0.005354809,-0.232196818,0.313491201,-0.043952671,0.0163044,0.113400423,-0.032310698,-1.089159277,0.88073764,0.010032993,-0.163312238,-0.030472377,0.278590598,0.174718139,-0.168692115,-0.121596345,-0.013433999,-0.020241868,0.114802831,0.112495956,0.147347732,0.475573133,-0.260002178,0.021899885,-0.385404111,0.087150052,-0.05140729,1.568801039,1.179744806,0.273670294,-0.099503307,0.560346841,0.084213693,0.187557546,-0.424868501,0.024245624,-0.135998693,0.378654682,0.612450043,0.758350449,0.142899799,0.964635137,0.367287288,4.01E-04,1.476282859
7.715108837,7.606949904,7.376998664,7.05628197,6.757912504,6.378316066,1.717022094,0.931540174,0.132780572,2.97047752,-3.474098697,5.81891608,-0.905268506,0.958000337,-0.074123798,-0.118418364,0.04648169,0.202755934,0.141506636,-0.07266565,-0.125033968,0.032288169,-0.700206186,0.89228159,-0.037044478,-0.121921903,0.202088314,-0.245275436,0.333404827,0.142214216,-0.08369064,0.075699983,0.727688316,-0.304397948,0.177071128,0.045516767,0.113008993,0.046411851,-0.026354653,-0.299674992,0.105140735,-0.03292729,-0.738806088,-0.466452061,0.063983968,-0.011778872,-0.171936432,0.08072772,0.114425736,0.157903797,-0.025300574,0.074212644,-0.631592,-0.683039641,-0.024797215,0.230035781,-0.010448057,0.073165227,-0.140859231,0.267927199,-0.061569722,0.032339854,2.040156737,-1.068604795,0.13800904,0.095784226,0.178094143,0.097292383,0.043152504,0.098056993,-0.002159606,-0.02039976,-0.208027728,-0.672212517,0.243098644,0.119217635,0.357288652,0.255077679,0.002466654,0.872453324
6.174634592,7.312526348,6.606953625,6.50205943,7.177484044,7.635457811,-4.550214938,0.471065261,0.209777582,1.751123426,-4.028458289,5.460438814,0.233071138,-0.908279456,0.200698749,0.18873921,0.014996168,0.279958152,-0.202524301,-0.028278818,-0.141754559,-0.19512725,-0.993446817,0.354213001,-0.146806756,-0.075958508,-0.115545701,0.042074329,0.163768202,0.226017581,-0.14415982,0.057201331,1.119867876,-0.396620374,0.121898642,0.046728521,0.050748336,0.160052013,0.034448126,-0.083188853,0.030889629,-0.011076225,-1.023049519,0.019299862,-0.031031662,-0.042806048,-0.267377287,0.316249818,0.043654919,0.159246158,-0.158816293,-0.009847165,-1.637844113,0.637490068,0.033997817,0.095398369,0.221976184,-0.020820004,0.122479463,-0.105538627,-0.133551789,-0.069418178,1.057900508,0.478982932,0.699922027,-0.102464413,0.152986852,0.224098654,0.138811606,-0.219828646,0.088868814,-0.236733248,-1.243500926,0.185086034,0.878678816,0.10963713,0.057784552,1.001612963,0.001107644,1.836087073
6.788522351,7.216130445,6.546063856,6.902056607,6.916813917,6.125481788,1.036213611,0.593017378,0.144963735,2.219064017,-3.631054979,6.091056476,-0.34416581,0.532386422,-0.048251781,-0.083233208,-0.030710986,0.225152501,0.065356443,-0.06077246,-0.071808972,0.012392515,-0.568566376,0.519535594,0.007482819,-0.030980386,0.173301305,-0.04424979,0.123834311,-0.19665192,-0.051529912,-0.029180508,1.826041415,-1.354025593,0.337136651,0.140919894,0.241122615,-0.080808908,0.04281976,-0.173766241,0.126351997,-0.04932515,-0.978895143,0.214130751,0.087529156,0.001376804,0.187058856,-0.079826083,0.22294238,-0.180422748,-0.051187183,-0.001684617,-1.961360836,0.898374311,-0.263175243,0.064331399,0.228819751,-0.125946995,0.135049951,0.028617063,-0.172016632,0.05418878,1.389252857,-0.479464766,0.237465813,0.037240658,0.390833616,0.014857161,0.266365884,-0.340069259,0.005348661,-0.057196853,-0.637693892,0.330936719,0.358187415,0.129655162,1.190425157,-0.090822114,5.00E-04,1.444521376
6.35825791,7.803255456,7.471671241,6.647507704,6.403990601,6.151839292,-1.811194674,0.444374596,0.352598598,1.428721333,-3.639862185,5.620366466,-0.745487496,-0.540266082,0.13207914,0.192350858,-0.304918817,0.191391384,-0.23939639,0.457838655,-0.052811883,-0.015436582,-0.779562501,0.968150717,-0.102703718,-0.126199176,-0.057162588,-0.0539942,0.132700025,0.478518765,-0.131758267,0.036751084,-0.156211293,-0.16127057,0.273203624,-0.078168717,-0.149482706,0.160274164,0.165747791,0.028391031,0.022034525,0.002866508,-0.400923229,-0.054621909,0.126306438,-0.042154864,-0.25343487,0.352141539,0.019058831,0.144774813,-0.109522645,-0.0399974,-1.260310582,-0.126171975,0.021166249,0.209843236,0.236240734,-0.116985348,0.043994643,-0.029893216,-0.078155248,-0.019967047,1.686648618,0.169992864,0.434612557,-0.038076391,0.451868828,0.033199854,0.171458703,-0.573835514,0.110618087,-0.169500725,-1.655846485,0.255813045,0.884664289,0.117594944,-0.076889419,0.566027393,8.74E-04,1.982429409
6.928234364,7.141816396,6.626021394,7.528790214,7.510290519,6.474063576,0.870508044,0.691635671,0.25860678,1.684336751,-4.081296769,5.482409029,0.364947963,0.013916254,-0.040894168,-0.092341882,-0.161300063,0.180630917,0.116965572,0.217152112,-0.050976834,0.065110337,0.619263123,1.087594989,0.132453862,-0.146061501,0.174848077,-0.177711186,0.166014668,0.271536431,0.036528471,0.036889967,0.44800531,-1.124079035,0.234320548,0.049509313,-0.065743,0.085681436,0.092851328,-0.187744664,0.07198328,0.009001782,-1.633724132,0.901666716,-0.082972767,-0.266731123,-0.254782204,0.445313713,0.360636578,0.115259754,-0.263831758,0.053898438,-1.688182323,0.573342718,-0.055017577,0.155246382,0.334484508,-0.044891674,0.145794873,-0.207851594,-0.136545523,-0.01378442,1.766620741,-0.258056397,0.36624491,0.100761375,0.467959389,0.083563119,-0.024799502,-0.576660687,0.089796761,-0.198007031,-0.123069318,1.194385245,0.554134808,-0.199617436,0.495466707,0.572586326,4.12E-04,1.536865978
7.119389116,7.430441814,7.346321003,7.311424025,7.273997618,6.097022414,1.400358281,0.76448241,0.237432732,1.55222811,-4.378480661,5.444695795,0.711252577,0.449071767,0.106884277,-0.096595077,0.111123611,0.178132737,0.06176016,-0.277080391,-1.25E-04,-0.083021777,-0.058326138,0.580116271,-0.176917788,-0.048858795,0.200255759,-0.080420238,0.158448515,-0.063747898,-0.09760791,0.026679034,0.658583142,0.010071982,0.384794467,0.046635621,0.477935322,-0.121128224,0.235715242,-0.625671863,0.10858082,-0.08501839,-0.961718897,0.807565181,-0.188570304,-0.226524442,-0.272206795,0.356678819,0.215744572,0.298922676,-0.204743612,0.103789123,-1.089846424,0.270569147,-0.228643385,0.211400604,0.250790709,-0.032237231,0.021679812,0.072880738,-0.167683119,0.022824655,1.842319582,-1.076729664,0.252907874,0.149131875,0.033126574,0.232702837,-0.174768481,0.205139809,-0.002070241,-0.091300074,1.102263841,1.040664683,0.15045514,0.035189785,0.80102518,0.533728701,7.51E-04,1.802318311
7.966938457,6.497746454,7.77773296,6.624953319,6.985622626,7.148026075,1.181644114,0.811891745,0.465123532,0.933043117,-4.904108812,6.126398104,-0.392346483,1.542051258,0.001217653,-0.23169463,0.279461397,0.115084369,0.201527799,-0.300159861,-0.020154173,0.028426328,0.459790705,-0.864287186,-0.045467345,0.0964068,-0.11857927,0.201728569,-0.012785647,0.337017536,-0.101024623,0.054739244,-0.219144653,-0.191557623,0.085254815,-0.109375733,-0.268825116,0.23659266,0.114159681,0.103018698,-0.026644774,0.038735662,-0.714450696,-0.50528169,-0.337940066,0.008727177,-0.376779398,0.287822276,0.034774174,0.523412332,-0.211091712,0.140363721,-1.104580068,0.424929904,-0.219953553,-0.068408591,0.053307956,0.064350602,0.312638452,-0.036268175,-0.120974215,0.137044075,1.387295738,0.203156214,0.153128095,-0.031841916,0.12968252,0.126417456,0.045411117,0.008841778,0.025809086,-0.053487096,-0.583435457,0.609010878,-0.363760402,-0.336186893,-0.301731912,1.031995933,0.001273963,1.4535103
6.885394698,6.563423969,7.093209356,6.745323481,7.83452592,7.141944536,-1.358329393,0.165983922,0.490836328,1.037492177,-3.103222098,5.562426859,-0.603809823,-0.148445309,0.102595269,0.065344761,0.321683865,-0.352539191,0.393885798,-0.003008218,-0.073321747,0.065312093,-0.301165502,-0.593938005,-0.12281729,0.177561913,0.075668741,-0.049754658,0.006807801,0.24874231,-0.117085287,0.050675109,1.824510969,-1.16699159,0.365477921,0.116959876,-0.12804555,0.312444433,-0.15604442,0.040281052,0.114541572,-0.04776788,-2.032963837,-0.202774986,-0.010556719,-0.003900775,0.081282414,-0.058224462,0.468205474,-0.15169881,-0.171589781,0.119013602,-0.633790392,0.982591886,-0.138178987,0.066642186,0.513250873,-0.100075375,0.169507336,-0.385026195,-0.096226705,-0.010232432,1.716690795,-0.063792156,0.161975652,0.028994002,0.368787606,0.017865884,0.102242054,-0.278013992,0.057081248,-0.063337479,-0.03052779,-1.193350161,0.358495845,0.451601963,1.232627949,-0.23028337,7.14E-04,1.824796495
7.669246191,6.273395535,6.299665777,6.39612169,6.626081696,7.822866233,-1.648855709,0.658225259,0.48975987,1.136079812,-4.429096984,5.849101321,0.577214991,1.241754629,-0.061059996,-0.438444599,-0.193518063,0.186488338,0.335032116,0.475821464,-0.006479348,0.226635238,0.590905389,-0.292273471,-0.00602057,-0.064643944,-0.29709912,0.151079261,0.042862788,0.500362364,-0.059844391,0.069544442,-0.13556717,-1.784504089,0.246318502,0.287307704,0.030502072,-0.081458161,-0.085337043,-0.003552855,0.030957168,-6.23E-04,0.015516999,-0.449975829,0.255134503,0.019152002,-0.304385948,0.290754388,-0.136455233,0.29194503,-0.1006102,-0.111830079,-1.173115674,-0.690049508,0.07443395,0.34007579,0.559433843,-0.416141084,0.055399709,-0.194582213,-0.047875342,-0.01430065,0.463924305,1.338360561,0.308017653,-0.29216951,0.28504167,0.117510625,0.279454757,-0.325553532,0.029968254,-0.082390006,0.33887884,-0.636687706,0.816824041,-0.148722555,0.079974454,0.248233367,0.001063149,1.130285687
7.807948209,6.995592601,6.920131486,5.992359343,6.195094151,7.421335725,-0.678919836,0.655078099,0.093825727,2.627506963,-4.287291523,5.655571762,0.499831716,1.03313587,0.343105043,-0.261322308,-0.09904417,0.242399289,0.075849435,0.01995021,0.049070993,-0.06213368,-0.084387405,1.079517861,-0.168683841,-0.05612051,0.245613473,-0.087006411,0.130788185,0.13789265,-0.146421979,-0.003058098,0.887233366,-0.47102276,0.280856527,0.040504082,-0.020699648,0.129315527,-0.082834832,-0.174316927,0.10506263,-0.092200261,-0.638348649,-0.927187964,0.223673411,0.095239403,0.012468993,0.261781365,-0.031113481,-0.259232281,-0.077934698,-0.104019067,-0.8404628,-0.159562073,0.028818709,0.19744615,0.354397971,-0.11878865,0.017738089,-0.330656036,-0.017509827,-0.032972549,0.39043379,0.785991749,0.19770541,-0.053620794,0.529671755,-0.144886849,0.147490353,-0.622806403,0.065664696,-0.108345918,0.214300018,1.340872683,0.905475259,-0.037873976,1.022408375,0.28281427,0.001016612,1.946917237
